chunk_id,doc_id,chunk_index,chunk_file,dataset_name,subset,split,department,document_type,category,region,created_at
pile_of_law_0000000_chunk_0127,pile_of_law_0000000,127,chunks/pile_of_law_0000000_chunk_0127.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0128,pile_of_law_0000000,128,chunks/pile_of_law_0000000_chunk_0128.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0129,pile_of_law_0000000,129,chunks/pile_of_law_0000000_chunk_0129.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0130,pile_of_law_0000000,130,chunks/pile_of_law_0000000_chunk_0130.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0131,pile_of_law_0000000,131,chunks/pile_of_law_0000000_chunk_0131.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0132,pile_of_law_0000000,132,chunks/pile_of_law_0000000_chunk_0132.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0133,pile_of_law_0000000,133,chunks/pile_of_law_0000000_chunk_0133.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0134,pile_of_law_0000000,134,chunks/pile_of_law_0000000_chunk_0134.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0135,pile_of_law_0000000,135,chunks/pile_of_law_0000000_chunk_0135.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0136,pile_of_law_0000000,136,chunks/pile_of_law_0000000_chunk_0136.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0137,pile_of_law_0000000,137,chunks/pile_of_law_0000000_chunk_0137.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0138,pile_of_law_0000000,138,chunks/pile_of_law_0000000_chunk_0138.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0139,pile_of_law_0000000,139,chunks/pile_of_law_0000000_chunk_0139.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0140,pile_of_law_0000000,140,chunks/pile_of_law_0000000_chunk_0140.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0141,pile_of_law_0000000,141,chunks/pile_of_law_0000000_chunk_0141.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0142,pile_of_law_0000000,142,chunks/pile_of_law_0000000_chunk_0142.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0143,pile_of_law_0000000,143,chunks/pile_of_law_0000000_chunk_0143.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0144,pile_of_law_0000000,144,chunks/pile_of_law_0000000_chunk_0144.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0145,pile_of_law_0000000,145,chunks/pile_of_law_0000000_chunk_0145.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0146,pile_of_law_0000000,146,chunks/pile_of_law_0000000_chunk_0146.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0147,pile_of_law_0000000,147,chunks/pile_of_law_0000000_chunk_0147.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0148,pile_of_law_0000000,148,chunks/pile_of_law_0000000_chunk_0148.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0149,pile_of_law_0000000,149,chunks/pile_of_law_0000000_chunk_0149.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0150,pile_of_law_0000000,150,chunks/pile_of_law_0000000_chunk_0150.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0151,pile_of_law_0000000,151,chunks/pile_of_law_0000000_chunk_0151.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0152,pile_of_law_0000000,152,chunks/pile_of_law_0000000_chunk_0152.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0153,pile_of_law_0000000,153,chunks/pile_of_law_0000000_chunk_0153.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0154,pile_of_law_0000000,154,chunks/pile_of_law_0000000_chunk_0154.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0155,pile_of_law_0000000,155,chunks/pile_of_law_0000000_chunk_0155.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0156,pile_of_law_0000000,156,chunks/pile_of_law_0000000_chunk_0156.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0157,pile_of_law_0000000,157,chunks/pile_of_law_0000000_chunk_0157.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0158,pile_of_law_0000000,158,chunks/pile_of_law_0000000_chunk_0158.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0159,pile_of_law_0000000,159,chunks/pile_of_law_0000000_chunk_0159.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0160,pile_of_law_0000000,160,chunks/pile_of_law_0000000_chunk_0160.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0161,pile_of_law_0000000,161,chunks/pile_of_law_0000000_chunk_0161.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0162,pile_of_law_0000000,162,chunks/pile_of_law_0000000_chunk_0162.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0163,pile_of_law_0000000,163,chunks/pile_of_law_0000000_chunk_0163.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0164,pile_of_law_0000000,164,chunks/pile_of_law_0000000_chunk_0164.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0165,pile_of_law_0000000,165,chunks/pile_of_law_0000000_chunk_0165.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0166,pile_of_law_0000000,166,chunks/pile_of_law_0000000_chunk_0166.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0167,pile_of_law_0000000,167,chunks/pile_of_law_0000000_chunk_0167.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0168,pile_of_law_0000000,168,chunks/pile_of_law_0000000_chunk_0168.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0169,pile_of_law_0000000,169,chunks/pile_of_law_0000000_chunk_0169.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0170,pile_of_law_0000000,170,chunks/pile_of_law_0000000_chunk_0170.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0171,pile_of_law_0000000,171,chunks/pile_of_law_0000000_chunk_0171.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0172,pile_of_law_0000000,172,chunks/pile_of_law_0000000_chunk_0172.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0173,pile_of_law_0000000,173,chunks/pile_of_law_0000000_chunk_0173.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0174,pile_of_law_0000000,174,chunks/pile_of_law_0000000_chunk_0174.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0175,pile_of_law_0000000,175,chunks/pile_of_law_0000000_chunk_0175.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0176,pile_of_law_0000000,176,chunks/pile_of_law_0000000_chunk_0176.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0177,pile_of_law_0000000,177,chunks/pile_of_law_0000000_chunk_0177.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0178,pile_of_law_0000000,178,chunks/pile_of_law_0000000_chunk_0178.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0179,pile_of_law_0000000,179,chunks/pile_of_law_0000000_chunk_0179.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0180,pile_of_law_0000000,180,chunks/pile_of_law_0000000_chunk_0180.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0181,pile_of_law_0000000,181,chunks/pile_of_law_0000000_chunk_0181.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0182,pile_of_law_0000000,182,chunks/pile_of_law_0000000_chunk_0182.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0183,pile_of_law_0000000,183,chunks/pile_of_law_0000000_chunk_0183.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0184,pile_of_law_0000000,184,chunks/pile_of_law_0000000_chunk_0184.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0185,pile_of_law_0000000,185,chunks/pile_of_law_0000000_chunk_0185.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0186,pile_of_law_0000000,186,chunks/pile_of_law_0000000_chunk_0186.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0187,pile_of_law_0000000,187,chunks/pile_of_law_0000000_chunk_0187.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0188,pile_of_law_0000000,188,chunks/pile_of_law_0000000_chunk_0188.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0189,pile_of_law_0000000,189,chunks/pile_of_law_0000000_chunk_0189.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0190,pile_of_law_0000000,190,chunks/pile_of_law_0000000_chunk_0190.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0191,pile_of_law_0000000,191,chunks/pile_of_law_0000000_chunk_0191.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0192,pile_of_law_0000000,192,chunks/pile_of_law_0000000_chunk_0192.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0193,pile_of_law_0000000,193,chunks/pile_of_law_0000000_chunk_0193.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0194,pile_of_law_0000000,194,chunks/pile_of_law_0000000_chunk_0194.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0195,pile_of_law_0000000,195,chunks/pile_of_law_0000000_chunk_0195.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0196,pile_of_law_0000000,196,chunks/pile_of_law_0000000_chunk_0196.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0197,pile_of_law_0000000,197,chunks/pile_of_law_0000000_chunk_0197.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0198,pile_of_law_0000000,198,chunks/pile_of_law_0000000_chunk_0198.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0199,pile_of_law_0000000,199,chunks/pile_of_law_0000000_chunk_0199.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0200,pile_of_law_0000000,200,chunks/pile_of_law_0000000_chunk_0200.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0201,pile_of_law_0000000,201,chunks/pile_of_law_0000000_chunk_0201.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0202,pile_of_law_0000000,202,chunks/pile_of_law_0000000_chunk_0202.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0203,pile_of_law_0000000,203,chunks/pile_of_law_0000000_chunk_0203.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0204,pile_of_law_0000000,204,chunks/pile_of_law_0000000_chunk_0204.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0205,pile_of_law_0000000,205,chunks/pile_of_law_0000000_chunk_0205.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0206,pile_of_law_0000000,206,chunks/pile_of_law_0000000_chunk_0206.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0207,pile_of_law_0000000,207,chunks/pile_of_law_0000000_chunk_0207.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0208,pile_of_law_0000000,208,chunks/pile_of_law_0000000_chunk_0208.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0209,pile_of_law_0000000,209,chunks/pile_of_law_0000000_chunk_0209.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0210,pile_of_law_0000000,210,chunks/pile_of_law_0000000_chunk_0210.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0211,pile_of_law_0000000,211,chunks/pile_of_law_0000000_chunk_0211.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0212,pile_of_law_0000000,212,chunks/pile_of_law_0000000_chunk_0212.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0213,pile_of_law_0000000,213,chunks/pile_of_law_0000000_chunk_0213.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0214,pile_of_law_0000000,214,chunks/pile_of_law_0000000_chunk_0214.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0215,pile_of_law_0000000,215,chunks/pile_of_law_0000000_chunk_0215.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0216,pile_of_law_0000000,216,chunks/pile_of_law_0000000_chunk_0216.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0217,pile_of_law_0000000,217,chunks/pile_of_law_0000000_chunk_0217.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0218,pile_of_law_0000000,218,chunks/pile_of_law_0000000_chunk_0218.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0219,pile_of_law_0000000,219,chunks/pile_of_law_0000000_chunk_0219.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0220,pile_of_law_0000000,220,chunks/pile_of_law_0000000_chunk_0220.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0221,pile_of_law_0000000,221,chunks/pile_of_law_0000000_chunk_0221.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0222,pile_of_law_0000000,222,chunks/pile_of_law_0000000_chunk_0222.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0223,pile_of_law_0000000,223,chunks/pile_of_law_0000000_chunk_0223.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0224,pile_of_law_0000000,224,chunks/pile_of_law_0000000_chunk_0224.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0225,pile_of_law_0000000,225,chunks/pile_of_law_0000000_chunk_0225.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0226,pile_of_law_0000000,226,chunks/pile_of_law_0000000_chunk_0226.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0227,pile_of_law_0000000,227,chunks/pile_of_law_0000000_chunk_0227.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0228,pile_of_law_0000000,228,chunks/pile_of_law_0000000_chunk_0228.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0229,pile_of_law_0000000,229,chunks/pile_of_law_0000000_chunk_0229.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0230,pile_of_law_0000000,230,chunks/pile_of_law_0000000_chunk_0230.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0231,pile_of_law_0000000,231,chunks/pile_of_law_0000000_chunk_0231.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0232,pile_of_law_0000000,232,chunks/pile_of_law_0000000_chunk_0232.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0233,pile_of_law_0000000,233,chunks/pile_of_law_0000000_chunk_0233.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0234,pile_of_law_0000000,234,chunks/pile_of_law_0000000_chunk_0234.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
